date lat lon thetamin amplitude circulation radius
8          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958060300   75.26   32.47 1007.61    8.73 -999.00 -999.00
1958060306   73.30   28.30 1007.03    8.14  251.29   -0.58
1958060312   72.11   34.70 1005.15   12.25  248.86   -1.88
1958060318   70.71   40.24 1003.30    6.17  249.31   -1.85
1958060400   70.71   40.24  999.35    8.63    0.00   -3.95
1958060406   69.16   45.00  994.86   11.79  249.86   -4.48
1958060412   69.16   45.00  994.17   12.06    0.00   -0.69
1958060418   69.16   45.00  995.50   10.98    0.00    1.33
8          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958060312   69.16  315.00 1011.54   10.13 -999.00 -999.00
1958060318   73.93  320.71 1003.69   24.35  564.80   -7.84
1958060400   73.93  320.71 1005.17   19.95    0.00    1.47
1958060406   75.26  327.53 1008.29   18.15  249.45    3.13
1958060412   72.11  325.30 1006.52   23.90  357.06   -1.77
1958060418   72.11  325.30 1003.63   28.28    0.00   -2.89
1958060500   72.11  325.30 1006.25   26.71    0.00    2.62
1958060506   72.11  325.30 1010.96   20.28    0.00    4.71
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958060400   61.51  272.29 1012.26    8.23 -999.00 -999.00
1958060406   63.82  272.49 1011.08   10.04  257.38   -1.18
1958060412   63.62  277.43 1009.07   10.72  243.68   -2.01
1958060418   65.91  278.13 1007.02   12.52  256.09   -2.05
1958060500   65.48  283.39 1004.29   12.89  244.93   -2.73
1958060506   68.19  278.97 1002.67   17.17  356.66   -1.62
1958060512   68.19  278.97 1000.62   17.39    0.00   -2.05
1958060518   68.19  278.97 1000.23   13.28    0.00   -0.39
1958060600   68.19  278.97 1000.54   10.00    0.00    0.31
1958060606   65.91  278.13  998.94    4.40  255.00   -1.59
25         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958060412   65.06   30.07  995.48    9.10 -999.00 -999.00
1958060418   65.06   30.07  994.74   14.31    0.00   -0.74
1958060500   62.45   38.29  993.59   17.99  495.81   -1.14
1958060506   62.45   38.29  993.33   18.81    0.00   -0.27
1958060512   62.45   38.29  994.92   13.61    0.00    1.59
1958060518   62.64   45.00  996.84   11.54  343.72    1.93
1958060600   59.18   38.99  996.91    8.41  502.57    0.07
1958060606   60.95   41.82  997.04    9.06  251.80    0.13
1958060612   62.64   45.00  997.35   18.16  250.78    0.32
1958060618   62.45   51.71  997.58   14.78  343.72    0.22
1958060700   62.45   51.71  996.75   12.38    0.00   -0.83
1958060706   65.06   59.93  997.07   14.90  495.81    0.32
1958060712   66.13   64.65  997.68    9.13  246.99    0.61
1958060718   66.13   64.65  995.99    9.68    0.00   -1.70
1958060800   67.71   75.26  996.60   12.47  492.70    0.61
1958060806   70.45   79.99  997.38    9.64  356.32    0.79
1958060812   72.69   78.69  996.72   13.34  253.17   -0.66
1958060818   74.92   77.01  995.28   15.40  252.43   -1.44
1958060900   74.92   77.01  996.10   16.16    0.00    0.81
1958060906   77.12   74.74  992.03   19.35  251.77   -4.07
1958060912   77.12   74.74  992.52   20.25    0.00    0.49
1958060918   77.12   74.74  991.58   22.32    0.00   -0.94
1958061000   77.12   74.74  993.69   21.04    0.00    2.11
1958061006   77.12   74.74  997.63   14.98    0.00    3.94
1958061012   77.53   84.81  998.40   18.29  248.69    0.77
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958060506   69.92  343.61 1012.77    9.90 -999.00 -999.00
1958060512   70.45  349.99 1014.96    8.82  246.80    2.19
1958060518   70.71  356.63 1014.93    9.17  246.64   -0.02
1958060600   72.69   11.31 1015.16    4.15  554.48    0.23
1958060606   72.11   18.43 1013.43    7.28  247.57   -1.74
1958060612   72.11   18.43 1012.44    9.18    0.00   -0.99
1958060618   69.16   22.38 1010.26    7.32  357.12   -2.17
1958060700   70.18   30.96 1007.40   13.48  349.33   -2.87
1958060706   67.02   32.91 1005.95   12.11  359.36   -1.45
1958060712   65.06   30.07 1007.71    8.62  252.74    1.76
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958060512   59.18  128.99  997.31    7.99 -999.00 -999.00
1958060518   60.95  131.82  998.80   10.52  251.79    1.49
1958060600   62.64  135.00  999.65    9.41  250.79    0.85
1958060606   64.23  138.58  996.94   12.45  249.87   -2.71
1958060612   65.70  142.60  998.54   14.66  249.13    1.60
1958060618   65.70  142.60 1001.71   11.38    0.00    3.17
1958060700   65.70  142.60 1000.87   12.47    0.00   -0.84
1958060706   65.70  142.60 1000.72   14.37    0.00   -0.15
1958060712   65.70  142.60 1003.32   12.06    0.00    2.60
1958060718   68.19  152.10 1005.62   10.02  496.29    2.30
20         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958061018   80.29   54.46  999.37    8.17 -999.00 -999.00
1958061100   77.12   52.12  996.87    2.44  355.39   -2.50
1958061106   77.12   52.12  994.13    9.87    0.00   -2.74
1958061112   79.29   71.57  993.05    8.93  498.91   -1.07
1958061118   79.78   83.66  993.69   12.70  249.18    0.63
1958061200   79.78   96.34  992.87   18.03  249.13   -0.82
1958061206   81.41  113.20  993.64   13.51  353.17    0.77
1958061212   83.42  120.96  994.47    9.63  250.44    0.82
1958061218   83.42  120.96  993.09   10.86    0.00   -1.37
1958061300   83.42  120.96  993.00   10.32    0.00   -0.09
1958061306   83.42  120.96  993.86    9.51    0.00    0.86
1958061312   83.42  120.96  996.65    6.51    0.00    2.78
1958061318   83.42  120.96  998.82    4.13    0.00    2.17
1958061400   79.29  161.57  999.21    5.00  790.56    0.39
1958061406   81.41  156.80  999.73    5.02  250.78    0.52
1958061412   82.02  171.87 1000.44    9.09  249.58    0.71
1958061418   84.25  168.69 1000.46   10.44  250.53    0.01
1958061500   85.22  135.00 1001.46    6.81  353.45    1.01
1958061506   85.22  135.00 1001.46    6.25    0.00    0.00
1958061512   86.44  108.43 1000.89   11.14  250.05   -0.57
43         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958061200   55.87   39.56 1008.00    3.47 -999.00 -999.00
1958061206   57.65   47.86 1005.85    8.22  541.73   -2.14
1958061212   60.95   48.18 1004.28    6.86  366.74   -1.57
1958061218   64.23   48.58 1002.94   11.91  364.02   -1.34
1958061300   65.70   52.59 1001.51   11.72  249.11   -1.43
1958061306   67.02   57.09 1001.36   18.24  248.44   -0.16
1958061312   67.02   57.09 1002.82   15.86    0.00    1.46
1958061318   68.19   62.10 1005.12   11.90  247.88    2.31
1958061400   68.19   62.10 1004.23   11.83    0.00   -0.89
1958061406   69.92   73.61 1003.41   11.62  494.45   -0.82
1958061412   70.45   79.99 1001.93    9.81  246.80   -1.48
1958061418   70.45   79.99  999.89   12.93    0.00   -2.05
1958061500   72.99   93.81  998.44   11.50  555.90   -1.45
1958061506   72.69  101.31  996.46   11.07  247.44   -1.98
1958061512   71.26  115.02  993.16    8.68  495.41   -3.30
1958061518   71.26  115.02  989.32   12.99    0.00   -3.84
1958061600   72.11  124.69  987.99   15.88  349.87   -1.33
1958061606   72.40  135.00  987.77   13.96  349.59   -0.22
1958061612   73.93  140.71  985.95   17.62  249.90   -1.82
1958061618   75.62  135.00  986.81   21.45  250.38    0.86
1958061700   77.12  142.12  987.47   22.40  249.92    0.66
1958061706   78.82  135.00  988.55   17.45  250.30    1.09
1958061712   78.82  135.00  984.43   19.35    0.00   -4.12
1958061718   78.82  135.00  985.44   16.73    0.00    1.01
1958061800   80.29  125.54  984.22   22.08  249.95   -1.22
1958061806   80.29  125.54  984.70   20.43    0.00    0.48
1958061812   81.41  113.20  984.86   18.08  249.72    0.16
1958061818   79.29  108.43  985.68   20.32  250.78    0.82
1958061900   79.29  108.43  987.10   17.44    0.00    1.42
1958061906   77.12  105.25  989.03   16.67  251.24    1.93
1958061912   77.12  105.25  990.73   15.29    0.00    1.69
1958061918   76.35  114.44  991.05   10.91  248.85    0.33
1958062000   76.35  114.44  991.63    9.10    0.00    0.57
1958062006   76.35  114.44  993.85    6.14    0.00    2.22
1958062012   75.26  122.47  994.19    8.75  249.09    0.34
1958062018   75.26  122.47  994.16    8.76    0.00   -0.03
1958062100   75.26  122.47  995.66    7.49    0.00    1.50
1958062106   69.92  106.39  993.10   12.95  792.19   -2.56
1958062112   69.16  112.38  992.94   11.60  247.02   -0.16
1958062118   68.19  117.90  991.70   12.69  247.40   -1.24
1958062200   70.18  120.96  990.24   16.09  252.34   -1.46
1958062206   68.92  126.25  989.24   14.18  248.63   -1.00
1958062212   70.71  130.24  990.94   14.42  251.07    1.70
11         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958061218   72.11  325.30 1006.93   19.37 -999.00 -999.00
1958061300   70.71  319.76 1008.78   15.88  249.31    1.84
1958061306   70.71  319.76 1008.20   16.24    0.00   -0.58
1958061312   70.71  319.76 1005.24   14.94    0.00   -2.96
1958061318   73.93  320.71 1002.54   17.56  357.91   -2.70
1958061400   73.93  320.71 1004.84   19.58    0.00    2.31
1958061406   75.62  315.00 1005.72   12.63  250.37    0.87
1958061412   77.12  322.12 1002.78   22.62  249.92   -2.94
1958061418   77.12  322.12 1000.47   26.17    0.00   -2.32
1958061500   77.12  322.12 1002.74   25.15    0.00    2.28
1958061506   77.12  322.12 1005.67   24.57    0.00    2.92
9          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958062006   64.23  138.58  992.76    8.72 -999.00 -999.00
1958062012   67.48  139.09  992.75    7.44  361.66   -0.01
1958062018   67.48  139.09  994.36    8.94    0.00    1.61
1958062100   67.02  147.10  993.16   13.42  347.09   -1.19
1958062106   68.19  152.10  992.94    7.84  247.88   -0.22
1958062112   66.13  154.65  996.47    5.90  253.19    3.53
1958062118   67.71  165.26  997.48    7.51  492.67    1.01
1958062200   67.71  165.26  997.42    9.01    0.00   -0.07
1958062206   67.71  165.26  997.64    7.88    0.00    0.23
30         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958062212   70.71  319.76 1009.45   12.92 -999.00 -999.00
1958062218   73.93  320.71 1007.70   18.70  357.91   -1.75
1958062300   73.93  320.71 1008.41   18.10    0.00    0.71
1958062306   73.93  320.71 1010.29   20.74    0.00    1.89
1958062312   73.93  320.71 1008.78   21.25    0.00   -1.51
1958062318   73.93  320.71 1008.22   21.53    0.00   -0.56
1958062400   73.93  320.71 1009.09   19.83    0.00    0.87
1958062406   73.93  320.71 1011.01   18.08    0.00    1.92
1958062412   72.11  325.30 1007.56   22.90  250.92   -3.45
1958062418   70.71  319.76 1005.61   22.58  249.31   -1.95
1958062500   70.71  319.76 1008.05   20.54    0.00    2.44
1958062506   73.93  320.71 1009.50   12.27  357.91    1.45
1958062512   70.71  319.76 1008.19   17.00  357.91   -1.31
1958062518   70.71  319.76 1005.91   19.30    0.00   -2.28
1958062600   70.71  319.76 1007.36   16.74    0.00    1.45
1958062606   72.40  315.00 1011.46   12.58  250.44    4.10
1958062612   73.93  320.71 1008.04   14.74  249.89   -3.42
1958062618   73.93  320.71 1005.34   16.58    0.00   -2.70
1958062700   73.93  320.71 1007.23   17.83    0.00    1.90
1958062706   75.62  315.00 1008.10   14.15  250.37    0.86
1958062712   73.93  320.71 1006.62   20.21  250.37   -1.48
1958062718   73.93  320.71 1004.81   20.83    0.00   -1.80
1958062800   73.93  320.71 1010.61   14.93    0.00    5.80
1958062806   75.26  327.53 1013.28    9.98  249.45    2.66
1958062812   72.11  325.30 1009.31   21.05  357.06   -3.97
1958062818   72.11  325.30 1007.63   23.31    0.00   -1.68
1958062900   73.93  320.71 1011.69   12.46  250.92    4.06
1958062906   73.93  320.71 1013.64   13.82    0.00    1.95
1958062912   73.93  320.71 1012.68   16.78    0.00   -0.96
1958062918   73.93  320.71 1013.02   16.72    0.00    0.34
15         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958062412   69.16   22.38 1005.66    8.66 -999.00 -999.00
1958062418   71.26   25.02 1006.84    9.50  252.70    1.18
1958062500   74.92   12.99 1005.55   12.49  559.64   -1.29
1958062506   77.12   15.26 1006.85   11.42  251.77    1.30
1958062512   79.78    6.34 1008.27   11.68  354.41    1.42
1958062518   79.78    6.34 1009.50   10.61    0.00    1.23
1958062600   82.02    8.13 1011.68   15.14  250.88    2.17
1958062606   82.02  351.87 1012.71    8.90  249.52    1.04
1958062612   84.25  348.69 1012.49    9.41  250.53   -0.22
1958062618   86.44  341.57 1011.51    8.98  250.30   -0.98
1958062700   88.41  315.00 1011.76    5.64  250.14    0.25
1958062706   88.41  315.00 1012.48    4.99    0.00    0.71
1958062712   88.41  225.00 1012.37    4.00  250.10   -0.11
1958062718   86.44  198.43 1013.15    4.87  250.14    0.79
1958062800   86.44  198.43 1012.86    4.71    0.00   -0.29
15         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958062700   72.11   18.43 1010.70    8.89 -999.00 -999.00
1958062706   74.25   21.04 1011.78    9.93  252.22    1.08
1958062712   76.35   24.44 1012.37   11.03  251.58    0.59
1958062718   78.38   29.05 1012.13   12.14  251.03   -0.24
1958062800   80.29   35.54 1012.68   11.82  250.59    0.55
1958062806   83.42   30.96 1011.74    6.56  354.54   -0.94
1958062812   82.02   45.00 1011.80   12.02  250.01    0.06
1958062818   83.42   59.04 1010.18   10.57  250.01   -1.62
1958062900   84.25   78.69 1009.40   11.59  249.86   -0.78
1958062906   84.25   78.69 1007.91   14.58    0.00   -1.49
1958062912   84.25  101.31 1006.53   11.19  249.80   -1.39
1958062918   82.02   98.13 1005.35   14.17  250.53   -1.17
1958063000   82.02   98.13 1005.50   13.77    0.00    0.15
1958063006   82.02   98.13 1005.97   11.73    0.00    0.47
1958063012   79.78   96.34 1005.62    9.19  250.88   -0.35
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958062900   65.70  142.60 1000.63    7.60 -999.00 -999.00
1958062906   65.06  149.93 1000.03    7.05  346.23   -0.61
1958062912   65.06  149.93 1000.39    9.46    0.00    0.37
1958062918   66.13  154.65 1000.15    7.97  247.01   -0.25
1958063000   67.02  159.77  999.65   10.71  246.52   -0.49
1958063006   67.02  159.77  998.84   11.41    0.00   -0.81
1958063012   67.71  165.26 1001.63    9.72  246.17    2.80
1958063018   69.92  163.61 1002.16   10.88  253.83    0.53
1958070100   69.92  163.61 1003.70    7.09    0.00    1.54
1958070106   70.45  169.99 1004.16    7.33  246.82    0.45
22         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958070118   75.26  212.47 1010.12    5.13 -999.00 -999.00
1958070200   75.26  212.47 1009.98    6.54    0.00   -0.14
1958070206   77.12  217.88 1010.45    9.26  250.76    0.47
1958070212   77.12  217.88 1010.70    9.20    0.00    0.25
1958070218   75.62  225.00 1011.73    6.89  249.92    1.04
1958070300   75.62  225.00 1011.15   10.76    0.00   -0.58
1958070306   75.62  225.00 1010.90   10.48    0.00   -0.25
1958070312   75.62  225.00 1011.24    9.95    0.00    0.33
1958070318   75.62  225.00 1012.80    6.85    0.00    1.56
1958070400   75.62  225.00 1012.44    7.77    0.00   -0.36
1958070406   77.12  232.12 1014.63    7.28  249.92    2.19
1958070412   74.92  257.01 1013.85   11.29  703.73   -0.78
1958070418   77.12  254.74 1011.89   13.21  251.76   -1.95
1958070500   77.12  254.74 1010.37   14.54    0.00   -1.53
1958070506   77.12  254.74 1010.67   12.32    0.00    0.30
1958070512   77.12  254.74 1009.08   15.20    0.00   -1.59
1958070518   72.69  258.69 1011.14    2.94  504.18    2.06
1958070600   72.99  266.19 1005.73   12.32  247.44   -5.40
1958070606   72.99  266.19 1003.50   13.91    0.00   -2.23
1958070612   72.99  266.19 1003.71   10.44    0.00    0.21
1958070618   72.99  273.81 1004.96    9.38  247.38    1.25
1958070700   72.69  258.69 1004.46   14.88  494.80   -0.51
23         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958070200   62.64   73.07 1001.11    7.38 -999.00 -999.00
1958070206   63.23   77.74  999.49    6.30  244.10   -1.62
1958070212   63.23   77.74  998.96    6.94    0.00   -0.53
1958070218   65.91   81.87  997.65    9.89  357.02   -1.31
1958070300   65.91   81.87  994.50   13.79    0.00   -3.16
1958070306   68.43   86.99  994.56   11.58  355.25    0.07
1958070312   70.71   86.63  994.49   12.27  254.12   -0.07
1958070318   72.99   93.81  995.45   10.67  353.78    0.95
1958070400   72.99   93.81  994.88   11.58    0.00   -0.56
1958070406   75.26   85.60  996.44    9.58  353.76    1.56
1958070412   77.53   84.81  997.48   11.67  251.86    1.03
1958070418   77.53   84.81  998.67   11.23    0.00    1.20
1958070500   79.78   83.66 1000.43   11.74  251.32    1.76
1958070506   80.29   54.46 1001.26    6.54  557.37    0.84
1958070512   78.82   45.00 1001.59    4.87  249.96    0.33
1958070518   80.29   35.54 1000.51    6.45  249.96   -1.08
1958070600   78.38   29.05  999.28    8.24  250.59   -1.23
1958070606   76.35   24.44  999.27    9.73  251.03   -0.02
1958070612   76.35   24.44  999.93    8.22    0.00    0.67
1958070618   75.26   32.47 1000.12   11.49  249.10    0.19
1958070700   75.26   32.47 1000.45   10.66    0.00    0.33
1958070706   75.26   32.47 1001.28    9.88    0.00    0.82
1958070712   75.26   32.47 1001.92    9.31    0.00    0.65
30         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958070218   67.02   20.22 1016.31    7.78 -999.00 -999.00
1958070300   67.02   20.22 1015.87    6.28    0.00   -0.45
1958070306   64.85   18.43 1013.23    8.67  254.54   -2.64
1958070312   64.85   18.43 1010.69   10.37    0.00   -2.53
1958070318   64.03   23.20 1008.89    6.42  245.56   -1.80
1958070400   65.06   30.07 1006.90   15.03  346.85   -1.99
1958070406   63.03   27.65 1005.26    8.55  253.73   -1.64
1958070412   61.88   31.76 1002.84   12.50  246.60   -2.42
1958070418   62.45   38.29 1002.03   13.98  344.02   -0.81
1958070500   60.95   41.82 1000.04    8.17  249.04   -1.99
1958070506   60.95   41.82  997.58    9.69    0.00   -2.45
1958070512   60.95   48.18  995.47   11.60  342.45   -2.12
1958070518   62.45   51.71  994.14   18.80  249.04   -1.33
1958070600   63.82   55.62  995.69   10.78  248.25    1.55
1958070606   61.88   58.24  997.99    7.51  253.18    2.30
1958070612   66.13   64.65  995.30   14.30  564.79   -2.69
1958070618   69.16   67.62  996.19   16.31  358.85    0.89
1958070700   69.16   67.62  995.42   19.11    0.00   -0.77
1958070706   71.26   64.98  996.97   15.44  252.70    1.55
1958070712   73.30   61.70  997.16   15.75  251.95    0.19
1958070718   75.26   57.53  997.19   14.01  251.29    0.03
1958070800   75.26   57.53  997.07   13.84    0.00   -0.12
1958070806   77.12   52.12  995.88   12.18  250.75   -1.19
1958070812   77.12   37.88  995.66    8.69  351.52   -0.22
1958070818   73.30   28.30  993.17    5.66  502.04   -2.49
1958070900   75.26   32.47  989.21    6.39  251.29   -3.96
1958070906   74.25   21.04  989.06    9.32  351.25   -0.15
1958070912   74.92   12.99  988.60   17.81  248.26   -0.46
1958070918   72.69   11.31  988.64   12.58  252.43    0.04
1958071000   72.11   18.43  988.48   10.22  247.57   -0.16
26         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958070318   73.93  320.71 1017.68   13.88 -999.00 -999.00
1958070400   73.93  320.71 1017.20   13.19    0.00   -0.48
1958070406   73.93  320.71 1019.24    7.41    0.00    2.04
1958070412   72.11  325.30 1015.05   17.10  250.92   -4.19
1958070418   72.11  325.30 1013.58   14.58    0.00   -1.47
1958070500   70.71  319.76 1016.16   10.94  249.31    2.58
1958070506   70.71  319.76 1014.82   12.51    0.00   -1.35
1958070512   72.11  325.30 1010.30   17.47  249.31   -4.52
1958070518   72.11  325.30 1006.96   18.24    0.00   -3.33
1958070600   72.11  325.30 1008.26   18.44    0.00    1.30
1958070606   72.11  325.30 1010.17   14.08    0.00    1.90
1958070612   72.11  325.30 1004.80   14.71    0.00   -5.37
1958070618   73.93  320.71 1000.36   18.64  250.92   -4.43
1958070700   73.93  320.71 1000.86   18.79    0.00    0.49
1958070706   75.62  315.00 1002.02   15.28  250.37    1.16
1958070712   73.93  320.71  998.56   17.16  250.37   -3.46
1958070718   73.93  320.71  993.07   23.10    0.00   -5.49
1958070800   73.93  320.71  995.26   20.78    0.00    2.19
1958070806   75.62  315.00  999.96   10.59  250.37    4.70
1958070812   73.93  320.71  998.60   18.79  250.37   -1.36
1958070818   73.93  320.71  998.12   21.63    0.00   -0.48
1958070900   72.11  325.30 1001.21   26.05  250.92    3.09
1958070906   75.26  327.53 1006.14   10.99  357.06    4.93
1958070912   72.11  325.30 1003.97   15.61  357.06   -2.17
1958070918   72.11  325.30 1003.53   16.50    0.00   -0.44
1958071000   70.71  319.76 1007.06   10.49  249.31    3.53
42         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958070800   63.03  332.35  997.65   11.85 -999.00 -999.00
1958070806   64.03  336.80  997.01   13.36  246.03   -0.64
1958070812   64.85  341.57  997.87   19.99  245.56    0.86
1958070818   64.85  341.57  999.54   19.20    0.00    1.68
1958070900   64.85  341.57 1001.32   16.92    0.00    1.78
1958070906   63.23  347.74  998.06   10.36  349.28   -3.27
1958070912   63.62  352.57  994.82   16.83  243.83   -3.23
1958070918   66.13    2.73  993.52   10.74  552.53   -1.30
1958071000   65.91    8.13  989.20   14.22  244.78   -4.32
1958071006   67.71   14.74  984.21    9.92  351.07   -4.98
1958071012   67.02   20.22  983.62   13.90  246.17   -0.59
1958071018   68.19   27.90  982.71   14.56  348.80   -0.91
1958071100   68.19   27.90  984.57   10.38    0.00    1.86
1958071106   70.18   30.96  984.64   15.66  252.33    0.07
1958071112   70.18   30.96  986.50    8.70    0.00    1.86
1958071118   68.92   36.25  987.89   11.05  248.63    1.39
1958071200   70.71   40.24  989.67    7.87  251.08    1.78
1958071206   70.71   40.24  990.35    8.32    0.00    0.68
1958071212   72.40   45.00  992.02    8.61  250.44    1.66
1958071218   73.93   39.29  991.30    7.00  249.89   -0.71
1958071300   75.26   32.47  989.84   14.61  249.45   -1.47
1958071306   73.30   28.30  989.45   14.38  251.29   -0.39
1958071312   73.30   28.30  989.77   15.64    0.00    0.32
1958071318   73.30   28.30  989.49   14.64    0.00   -0.28
1958071400   73.30   28.30  990.53   11.37    0.00    1.04
1958071406   73.30   28.30  989.39   12.23    0.00   -1.14
1958071412   73.30   28.30  990.40    9.83    0.00    1.01
1958071418   73.30   28.30  990.40    9.48    0.00    0.00
1958071500   73.30   28.30  989.52    8.68    0.00   -0.88
1958071506   74.25   21.04  989.90    9.70  248.50    0.39
1958071512   74.25   21.04  990.90    9.83    0.00    0.99
1958071518   75.26   32.47  991.45   10.60  351.25    0.55
1958071600   76.35   24.44  991.07    9.52  249.10   -0.38
1958071606   76.35   24.44  990.92   11.81    0.00   -0.14
1958071612   76.35   24.44  993.02   11.14    0.00    2.10
1958071618   76.35   24.44  995.61   10.63    0.00    2.59
1958071700   74.25   21.04  996.78   14.30  251.58    1.17
1958071706   74.25   21.04  997.86   12.59    0.00    1.08
1958071712   74.25   21.04 1000.77   10.33    0.00    2.90
1958071718   71.26   25.02 1002.25    7.75  356.67    1.49
1958071800   71.26   25.02 1003.32    7.75    0.00    1.07
1958071806   71.26   25.02 1005.06    5.73    0.00    1.75
12         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958070806   63.82  272.49  998.82    8.96 -999.00 -999.00
1958070812   63.62  277.43  996.32   12.04  243.68   -2.50
1958070818   63.62  277.43  995.01   11.66    0.00   -1.31
1958070900   65.48  283.39  994.45    9.17  350.85   -0.56
1958070906   67.71  284.74  993.53   12.56  254.83   -0.92
1958070912   69.92  286.39  992.32   18.54  253.83   -1.21
1958070918   69.92  286.39  994.23   16.49    0.00    1.91
1958071000   70.45  280.01  991.90   16.61  246.80   -2.32
1958071006   70.71  273.37  991.75   16.94  246.64   -0.16
1958071012   70.71  273.37  991.45   17.51    0.00   -0.30
1958071018   70.71  273.37  991.51   16.78    0.00    0.06
1958071100   70.71  273.37  994.90   14.15    0.00    3.39
13         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958071006   80.29  125.54 1000.31    9.93 -999.00 -999.00
1958071012   82.02  135.00  999.30   11.36  250.26   -1.02
1958071018   85.22  135.00  998.38    9.50  354.27   -0.92
1958071100   85.22  135.00  998.72   10.73    0.00    0.34
1958071106   86.44  161.57  999.12    9.95  250.05    0.40
1958071112   86.44  161.57  998.71   10.27    0.00   -0.41
1958071118   88.41  135.00  998.41    5.62  250.14   -0.30
1958071200   88.41  135.00  998.39    7.08    0.00   -0.02
1958071206   88.41  225.00  998.21    8.67  250.10   -0.18
1958071212   88.41  225.00 1001.26    7.09    0.00    3.06
1958071218   88.41  225.00 1001.50    6.67    0.00    0.24
1958071300   88.41  225.00 1003.24    6.25    0.00    1.73
1958071306   88.41  225.00 1004.80    3.40    0.00    1.56
10         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958071012   72.40  315.00 1004.47    8.54 -999.00 -999.00
1958071018   73.93  320.71 1004.05    7.42  249.89   -0.42
1958071100   73.93  320.71 1002.90    8.49    0.00   -1.15
1958071106   73.93  320.71 1003.92   10.17    0.00    1.02
1958071112   72.11  325.30 1001.85   14.43  250.92   -2.06
1958071118   72.11  325.30 1001.51   14.40    0.00   -0.35
1958071200   70.71  319.76 1004.11   15.09  249.31    2.61
1958071206   73.93  320.71 1008.57    9.81  357.91    4.45
1958071212   70.71  319.76 1006.38   13.28  357.91   -2.19
1958071218   70.71  319.76 1005.45    9.27    0.00   -0.92
8          -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958071018   68.19  152.10 1003.55    6.99 -999.00 -999.00
1958071100   68.19  152.10 1004.52    6.13    0.00    0.98
1958071106   67.71  165.26 1003.01    7.94  549.26   -1.51
1958071112   67.71  165.26 1003.48    8.02    0.00    0.47
1958071118   65.91  171.87 1003.15    8.24  351.09   -0.33
1958071200   65.91  171.87 1003.42    5.41    0.00    0.27
1958071206   65.91  171.87 1002.79    6.70    0.00   -0.63
1958071212   63.23  167.74 1004.27    7.17  357.02    1.48
12         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958071112   63.23  282.26  992.29   13.73 -999.00 -999.00
1958071118   65.48  283.39  990.60   16.03  255.91   -1.69
1958071200   65.48  283.39  989.33   14.76    0.00   -1.26
1958071206   65.91  278.13  988.74   13.74  244.93   -0.60
1958071212   65.91  278.13  988.61   14.42    0.00   -0.13
1958071218   68.19  278.97  991.17   10.86  255.00    2.56
1958071300   65.91  278.13  990.70   13.56  255.00   -0.47
1958071306   68.43  273.01  991.94    9.28  355.25    1.24
1958071312   68.43  273.01  993.63    7.79    0.00    1.69
1958071318   68.43  273.01  995.64    6.93    0.00    2.01
1958071400   68.43  273.01  997.78    5.69    0.00    2.14
1958071406   68.43  273.01  998.90    4.41    0.00    1.12
18         -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
1958071412   78.38  209.05 1008.15    6.27 -999.00 -999.00
1958071418   80.29  215.54 1006.80    7.37  250.59   -1.35
1958071500   80.29  215.54 1004.51    8.07    0.00   -2.30
1958071506   78.82  225.00 1003.84    6.44  249.95   -0.67
1958071512   78.82  225.00  999.24    9.51    0.00   -4.60
1958071518   80.29  234.46  997.20   12.81  249.95   -2.03
1958071600   80.29  234.46  995.97   15.12    0.00   -1.23
1958071606   80.29  234.46  994.26   15.38    0.00   -1.71
1958071612   80.29  234.46  994.17   11.47    0.00   -0.10
1958071618   80.29  234.46  993.48   11.30    0.00   -0.69
1958071700   79.29  251.57  993.34    8.78  352.63   -0.14
1958071706   79.29  251.57  991.30    9.92    0.00   -2.04
1958071712   79.29  251.57  990.82   10.56    0.00   -0.48
1958071718   79.29  251.57  992.32   10.54    0.00    1.50
1958071800   79.29  251.57  996.24    7.09    0.00    3.91
